0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.99565,1.0035,1.0108,1.0148,1.0184,1.02,1.0213,1.023,1.0243,1.0249,1.025,1.0247,1.0243,1.0235,1.0232,1.0228,1.0217,1.0206,1.0198,1.0195,1.0188,1.0181,1.0177,1.0176,1.0177,1.0181,1.0185,1.0186,1.0187,1.0187,1.0186,1.0183,1.0178,1.0172,1.0162,1.0152,1.0142,1.0138,1.0134,1.0132,1.0135,1.0139,1.0144,1.015,1.0156,1.0159,1.0158,1.0156,1.0153,1.0148,1.0145,1.0141,1.0135,1.0127,1.012,1.0117,1.0113,1.0112,1.0111,1.0107,1.0105,1.0114,1.013,1.013,1.0129,1.013,1.0133,1.0137,1.0141,1.0144,1.0142,1.0134,1.0142,1.015,1.016,1.0169,1.0182,1.0199,1.0215,1.024,1.0256,1.0267,1.0276,1.0278,1.0278,1.0279,1.0279,1.0283,1.0274,1.0265,1.0256,1.0243,1.024,1.0237,1.023,1.0215,1.018,1.0154,1.0128,1.0102,1.0088,1.0051,0.99776,0.98762,0.9781,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849
0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.99454,1.0057,1.0119,1.0174,1.0196,1.0219,1.023,1.024,1.0253,1.026,1.0261,1.0257,1.0247,1.0243,1.0235,1.0232,1.0228,1.0217,1.0206,1.0198,1.0195,1.0188,1.0181,1.0177,1.0176,1.0177,1.0181,1.0185,1.0186,1.0187,1.0187,1.0186,1.0183,1.0178,1.0172,1.0162,1.0152,1.0142,1.0138,1.0134,1.0132,1.0135,1.0139,1.0144,1.015,1.0156,1.0159,1.0158,1.0156,1.0153,1.0148,1.0145,1.0141,1.0135,1.0127,1.012,1.0117,1.0113,1.0112,1.0111,1.0107,1.0105,1.0114,1.013,1.013,1.0129,1.013,1.0133,1.0137,1.0141,1.0144,1.0142,1.0134,1.0142,1.015,1.016,1.0169,1.0207,1.022,1.0233,1.0255,1.0268,1.0278,1.0286,1.0288,1.0288,1.0279,1.0279,1.0283,1.0274,1.0265,1.0256,1.0243,1.024,1.0237,1.0232,1.0219,1.0188,1.0167,1.0148,1.0127,1.0117,1.009,1.005,0.99919,0.99503,0.98844,0.97961,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849
0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,1.0026,1.0115,1.0171,1.0206,1.0222,1.024,1.0249,1.0257,1.0276,1.0286,1.0289,1.0288,1.0287,1.0291,1.0286,1.0284,1.0282,1.0268,1.0252,1.0237,1.0223,1.0204,1.0181,1.0177,1.0176,1.0177,1.0181,1.0185,1.0186,1.0187,1.0187,1.0186,1.0183,1.0178,1.0172,1.0162,1.0152,1.0142,1.0138,1.0134,1.0132,1.0135,1.0139,1.0144,1.015,1.0156,1.0159,1.0158,1.0156,1.0153,1.0148,1.0145,1.0141,1.0135,1.0127,1.012,1.0117,1.0113,1.0112,1.0111,1.0107,1.0105,1.0114,1.013,1.013,1.0129,1.013,1.0133,1.0137,1.0141,1.0144,1.0142,1.0134,1.0142,1.015,1.016,1.0169,1.0207,1.022,1.0233,1.0255,1.0268,1.0278,1.0286,1.0288,1.0288,1.0279,1.0279,1.0283,1.0274,1.0265,1.0256,1.0243,1.024,1.0237,1.0232,1.0221,1.0195,1.018,1.0165,1.0148,1.0141,1.0121,1.0094,1.0063,1.0031,0.99743,0.98873,0.9631,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849
0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.99935,1.0066,1.0139,1.0191,1.022,1.0242,1.0253,1.0266,1.0274,1.0276,1.0287,1.0297,1.0301,1.0305,1.0309,1.0316,1.0312,1.0311,1.0309,1.0299,1.0281,1.0262,1.0242,1.0216,1.0181,1.0177,1.0176,1.0177,1.0181,1.0185,1.0186,1.0187,1.0187,1.0186,1.0183,1.0178,1.0172,1.0162,1.0152,1.0142,1.0138,1.0134,1.0132,1.0135,1.0139,1.0144,1.015,1.0156,1.0159,1.0158,1.0156,1.0153,1.0148,1.0145,1.0141,1.0135,1.0127,1.012,1.0117,1.0113,1.0112,1.0111,1.0107,1.0105,1.0114,1.013,1.013,1.0129,1.013,1.0133,1.0137,1.0141,1.0144,1.0142,1.0134,1.0142,1.015,1.016,1.0169,1.0207,1.022,1.0233,1.0255,1.0268,1.0278,1.0286,1.0288,1.0288,1.0279,1.0279,1.0283,1.0274,1.0265,1.0256,1.0243,1.024,1.0237,1.0232,1.0221,1.0195,1.0185,1.0171,1.0158,1.0152,1.0135,1.0112,1.0087,1.0064,1.0029,0.99388,0.98593,0.97703,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849
0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.99774,1.0092,1.0153,1.0188,1.0222,1.0244,1.0262,1.0271,1.0282,1.0285,1.0282,1.0287,1.0297,1.0301,1.0305,1.0309,1.0316,1.0312,1.0311,1.0309,1.0299,1.0281,1.0262,1.0242,1.0216,1.0181,1.0177,1.0176,1.0177,1.0181,1.0185,1.0186,1.0187,1.0187,1.0186,1.0183,1.0178,1.0172,1.0162,1.0152,1.0142,1.0138,1.0134,1.0132,1.0135,1.0139,1.0144,1.015,1.0156,1.0159,1.0158,1.0156,1.0153,1.0148,1.0145,1.0141,1.0135,1.0127,1.012,1.0117,1.0113,1.0112,1.0111,1.0107,1.0105,1.0114,1.013,1.013,1.0129,1.013,1.0133,1.0137,1.0141,1.0144,1.0142,1.0134,1.0142,1.015,1.016,1.0169,1.0207,1.022,1.0233,1.0255,1.0268,1.0278,1.0286,1.0288,1.0288,1.0279,1.0279,1.0283,1.0274,1.0265,1.0256,1.0243,1.024,1.0237,1.0232,1.0221,1.0195,1.0185,1.0175,1.0166,1.0162,1.0147,1.0127,1.0107,1.0088,1.0062,1.0011,0.99422,0.98535,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849
0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.99504,1.007,1.0152,1.0188,1.0214,1.0241,1.0259,1.0274,1.0282,1.029,1.0289,1.0282,1.0287,1.0297,1.0301,1.0305,1.0308,1.0315,1.031,1.0308,1.0306,1.0295,1.0275,1.0254,1.0231,1.0202,1.0161,1.0157,1.0156,1.0158,1.0164,1.0168,1.0172,1.0173,1.0174,1.0174,1.0171,1.0166,1.0161,1.0152,1.0141,1.013,1.0124,1.0119,1.0116,1.0118,1.0122,1.0125,1.0131,1.0138,1.0141,1.014,1.0139,1.0136,1.0131,1.0128,1.0125,1.0119,1.011,1.0104,1.01,1.0096,1.0095,1.0093,1.0088,1.0088,1.0099,1.0118,1.0118,1.0117,1.0119,1.0122,1.0126,1.0129,1.0129,1.0124,1.0111,1.0116,1.012,1.0125,1.013,1.0176,1.0186,1.0197,1.0222,1.0237,1.0248,1.0258,1.0259,1.026,1.0248,1.0248,1.0256,1.0248,1.024,1.0233,1.022,1.0221,1.0222,1.0221,1.0215,1.0195,1.0185,1.0175,1.0169,1.0168,1.0154,1.0136,1.0117,1.0101,1.0079,1.0039,0.99941,0.99084,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849
0.95849,0.95849,0.95849,0.95849,0.95849,0.99197,1.0039,1.0124,1.0178,1.0207,1.0228,1.0252,1.0268,1.0282,1.0288,1.0293,1.0289,1.0282,1.0287,1.0296,1.0299,1.0302,1.0304,1.0309,1.0303,1.03,1.0296,1.0283,1.026,1.0235,1.0207,1.017,1.0109,1.0104,1.0105,1.011,1.012,1.0128,1.0135,1.0138,1.0142,1.0145,1.0144,1.014,1.0136,1.0128,1.0116,1.0105,1.0098,1.0092,1.0088,1.0088,1.0091,1.0093,1.0098,1.0104,1.0107,1.0107,1.0106,1.0103,1.0099,1.0096,1.0093,1.0088,1.008,1.0074,1.007,1.0065,1.0062,1.0059,1.0054,1.0056,1.0074,1.0101,1.0102,1.0103,1.0108,1.0113,1.012,1.0124,1.0124,1.0117,1.0101,1.0103,1.0099,1.0091,1.0076,1.0131,1.0122,1.0113,1.0148,1.0166,1.0181,1.0195,1.0194,1.0194,1.0164,1.0164,1.0185,1.0173,1.0162,1.015,1.0134,1.0151,1.0166,1.0178,1.0185,1.0173,1.0172,1.017,1.0173,1.0174,1.0163,1.0147,1.013,1.0116,1.0098,1.0067,1.0036,0.99622,0.98044,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849
0.95849,0.95849,0.95849,0.95849,0.95849,0.99784,1.0081,1.0155,1.0197,1.0221,1.024,1.0261,1.0275,1.0288,1.0292,1.0293,1.0284,1.0274,1.0277,1.0285,1.0287,1.0289,1.0289,1.0294,1.0287,1.0285,1.0282,1.0267,1.0241,1.021,1.0173,1.0116,0.99529,0.99448,0.99547,0.99805,1.0012,1.0035,1.0053,1.0064,1.0074,1.0083,1.0085,1.0084,1.0084,1.0077,1.0065,1.0053,1.0046,1.0038,1.0031,1.003,1.0032,1.0028,1.003,1.0036,1.0038,1.0038,1.0037,1.0036,1.0032,1.0029,1.0028,1.0024,1.0017,1.0011,1.0008,0.99987,0.99948,0.99903,0.99877,1.0005,1.0036,1.007,1.0067,1.0064,1.0063,1.0059,1.0055,1.0047,1.0027,0.99785,0.95849,0.95849,0.95849,0.95849,0.95849,1.0079,1.0079,1.0079,1.0079,1.0079,1.0079,1.0079,1.0079,1.0079,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.99592,1.0043,1.0081,1.0101,1.0118,1.0138,1.0149,1.0166,1.0177,1.0172,1.0157,1.0142,1.013,1.0115,1.0089,1.0067,1.0002,0.98773,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849
0.95849,0.95849,0.95849,0.95849,0.98152,1.0011,1.0104,1.0174,1.0209,1.0231,1.0248,1.0267,1.0281,1.029,1.029,1.0286,1.027,1.0253,1.0253,1.0261,1.0262,1.0262,1.0265,1.0274,1.0269,1.0269,1.0269,1.0256,1.023,1.0198,1.016,1.0096,0.95849,0.95849,0.95849,0.97111,0.98246,0.98674,0.98935,0.98952,0.98952,0.98952,0.98952,0.98952,0.99133,0.99042,0.98782,0.98462,0.98432,0.98432,0.98432,0.98432,0.98432,0.9768,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,1.0079,1.0079,1.0079,1.0079,1.0079,1.0079,1.0079,1.0079,1.0079,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.99499,1.0015,1.0049,1.0078,1.0107,1.0122,1.0144,1.0162,1.0168,1.016,1.015,1.014,1.0126,1.0104,1.0085,1.0035,0.99277,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849
0.95849,0.95849,0.95849,0.95849,0.98565,1.0026,1.0115,1.0185,1.0216,1.0236,1.0253,1.0268,1.0278,1.0283,1.0278,1.0267,1.0245,1.0223,1.0215,1.0222,1.0225,1.0232,1.0243,1.026,1.026,1.026,1.026,1.025,1.0227,1.0198,1.016,1.0096,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,1.0079,1.0079,1.0079,1.0079,1.0079,1.0079,1.0079,1.0079,1.0079,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849,0.9896,0.99741,1.0025,1.0071,1.0093,1.0122,1.015,1.0161,1.0163,1.0158,1.0151,1.0141,1.0122,1.0107,1.007,0.99818,0.98239,0.95849,0.95849,0.95849,0.95849,0.95849,0.95849
